"severity","condition","cvss2_score","external_references","updated","published","Name","Architecture","cvss3_score","Version","detection_time","cve","Title"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21895"",""https://www.zerodayinitiative.com/advisories/ZDI-22-050/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21895""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:43+00:00","CVE-2022-21895","CVE-2022-21895 affects Windows Server 2022"
"Medium","KB5009555 patch is not installed",4.9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21894"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21894""]","2022-05-23","2022-01-11","Windows Server 2022","x64",4.4,"10.0.20348","2023-07-31T07:22:43+00:00","CVE-2022-21894","CVE-2022-21894 affects Windows Server 2022"
"High","KB5009555 patch is not installed",8.5,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21893"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21893""]","2022-05-23","2022-01-11","Windows Server 2022","x64",8,"10.0.20348","2023-07-31T07:22:43+00:00","CVE-2022-21893","CVE-2022-21893 affects Windows Server 2022"
"Medium","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21892"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21892""]","2022-05-23","2022-01-11","Windows Server 2022","x64",6.8,"10.0.20348","2023-07-31T07:22:43+00:00","CVE-2022-21892","CVE-2022-21892 affects Windows Server 2022"
"High","KB5009555 patch is not installed",4.3,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21890"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21890""]","2022-05-23","2022-01-11","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21890","CVE-2022-21890 affects Windows Server 2022"
"High","KB5009555 patch is not installed",4.3,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21889"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21889""]","2022-05-23","2022-01-11","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21889","CVE-2022-21889 affects Windows Server 2022"
"High","KB5009555 patch is not installed",9.3,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21888"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21888""]","2022-05-23","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21888","CVE-2022-21888 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21885"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21885""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21885","CVE-2022-21885 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21884"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21884""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21884","CVE-2022-21884 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.1,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21883"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21883""]","2022-05-23","2022-01-11","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21883","CVE-2022-21883 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21882"",""http://packetstormsecurity.com/files/166169/Win32k-ConsoleControl-Offset-Confusion-Privilege-Escalation.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21882""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21882","CVE-2022-21882 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21881"",""http://packetstormsecurity.com/files/168097/Race-Against-The-Sandbox.html"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21881""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21881","CVE-2022-21881 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.8,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21880"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21880""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.5,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21880","CVE-2022-21880 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21879"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21879""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21879","CVE-2022-21879 affects Windows Server 2022"
"High","KB5009555 patch is not installed",9.3,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21878"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21878""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21878","CVE-2022-21878 affects Windows Server 2022"
"Medium","KB5009555 patch is not installed",4.9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21877"",""https://www.zerodayinitiative.com/advisories/ZDI-22-048/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21877""]","2022-05-23","2022-01-11","Windows Server 2022","x64",5.5,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21877","CVE-2022-21877 affects Windows Server 2022"
"Medium","KB5009555 patch is not installed",4.9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21876"",""https://www.zerodayinitiative.com/advisories/ZDI-22-051/"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21876""]","2022-05-23","2022-01-11","Windows Server 2022","x64",5.5,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21876","CVE-2022-21876 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21875"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21875""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21875","CVE-2022-21875 affects Windows Server 2022"
"Critical","KB5009555 patch is not installed",10,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21874"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21874""]","2023-08-08","2022-01-11","Windows Server 2022","x64",9.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21874","CVE-2022-21874 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21873"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21873""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21873","CVE-2022-21873 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21872"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21872""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21872","CVE-2022-21872 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21871"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21871""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21871","CVE-2022-21871 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21870"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21870""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21870","CVE-2022-21870 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21869"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21869""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21869","CVE-2022-21869 affects Windows Server 2022"
"High","KB5009555 patch is not installed",6.9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21868"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21868""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21868","CVE-2022-21868 affects Windows Server 2022"
"High","KB5009555 patch is not installed",6.9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21867"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21867""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21867","CVE-2022-21867 affects Windows Server 2022"
"High","KB5009555 patch is not installed",4.4,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21866"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21866""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21866","CVE-2022-21866 affects Windows Server 2022"
"High","KB5009555 patch is not installed",4.4,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21865"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21865""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21865","CVE-2022-21865 affects Windows Server 2022"
"High","KB5009555 patch is not installed",4.4,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21864"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21864""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21864","CVE-2022-21864 affects Windows Server 2022"
"High","KB5009555 patch is not installed",6.9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21863"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21863""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21863","CVE-2022-21863 affects Windows Server 2022"
"High","KB5009555 patch is not installed",6.9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21862"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21862""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21862","CVE-2022-21862 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21861"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21861""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21861","CVE-2022-21861 affects Windows Server 2022"
"High","KB5009555 patch is not installed",4.4,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21860"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21860""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21860","CVE-2022-21860 affects Windows Server 2022"
"High","KB5009555 patch is not installed",6.9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21859"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21859""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21859","CVE-2022-21859 affects Windows Server 2022"
"High","KB5009555 patch is not installed",7.2,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21858"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21858""]","2023-08-08","2022-01-11","Windows Server 2022","x64",7.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21858","CVE-2022-21858 affects Windows Server 2022"
"High","KB5009555 patch is not installed",9,"[""https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2022-21857"",""https://nvd.nist.gov/vuln/detail/CVE-2022-21857""]","2023-08-08","2022-01-11","Windows Server 2022","x64",8.8,"10.0.20348","2023-07-31T07:22:44+00:00","CVE-2022-21857","CVE-2022-21857 affects Windows Server 2022"
